"","id","county","chci09","chci10","chci11","chci12","chci13","chci14","chci15","chci16","chci17","pop09","pop10","pop11","pop12","pop13","pop14","pop15","pop16","pop17","chcig","chcigr","popg","popgr"
"127",5031,"Craighead County, Arkansas",135.07,135.81,136.71,137.54,137.9,139.58,140.49,140.51,141.7,59259,58490,59491,60440,61773,62706,64232,65447,66594,6.63,0.0490856592877767,7335,0.123778666531666
"128",5033,"Crawford County, Arkansas",124.49,126.36,126.67,127.31,128.3,129.15,129.9,129.44,130.79,38076,39393,39843,40254,40526,40779,41042,41418,41681,6.30000000000001,0.0506064744156158,3605,0.094679062926778
"129",5035,"Crittenden County, Arkansas",126.79,126.41,126.25,127.45,126.77,128.13,129.6,131.32,131.09,31726,30785,31080,31267,31386,31293,31179,31056,31104,4.3,0.0339143465572994,-622,-0.0196053709890941
"130",5037,"Cross County, Arkansas",124.22,123.14,123.57,124.61,124.25,125.12,126.85,128.18,127.58,12296,11916,12179,12026,11966,11910,11826,11608,11552,3.36,0.027048784414748,-744,-0.0605074821080026
"131",5039,"Dallas County, Arkansas",125.74,125.16,124.15,122.6,123.68,125.8,126.79,126.86,128.68,5547,5561,5548,5511,5521,5446,5394,5399,5331,2.94000000000001,0.0233815810402419,-216,-0.038939967550027
"132",5041,"Desha County, Arkansas",119.34,121.76,123.11,123.12,123.51,123.91,124.45,125.16,124.88,8821,8650,8683,8620,8536,8323,8183,8010,7981,5.53999999999998,0.046421987598458,-840,-0.0952272984922344
"133",5043,"Drew County, Arkansas",132.33,131.96,132.52,133.84,132.39,134.19,133.95,132.87,131.86,12118,11877,11830,11794,11774,11739,11640,11575,11647,-0.46999999999997,-0.00355172674374647,-471,-0.0388677999669913
"134",5045,"Faulkner County, Arkansas",140.44,140.77,140.32,141.32,142.6,142.86,144.54,145.45,146.17,59457,64243,66203,68149,69669,71027,71977,72992,73744,5.72999999999999,0.0408003417829677,14287,0.240291302958441
"135",5047,"Franklin County, Arkansas",126.81,125.77,127.31,127.07,126.82,128.13,127.54,127.16,125.62,11984,12239,12243,12188,12221,12116,12091,12041,12127,-1.18999999999998,-0.00938411797176866,143,0.0119325767690254
"136",5049,"Fulton County, Arkansas",122.52,123.7,124.96,125.41,126.48,127.27,127.32,126.93,128.46,8373,8812,8899,8913,8941,8965,8973,8909,8828,5.93999999999997,0.0484818805093043,455,0.0543413352442374
"137",5051,"Garland County, Arkansas",134.54,135.48,135.96,135.98,136.64,137.15,138.22,137.74,137.58,69037,68033,68440,68495,68728,68941,69253,69592,70624,3.03999999999999,0.0225955106288092,1587,0.0229876732766488
"138",5053,"Grant County, Arkansas",131.65,130.06,130.01,131.7,132.49,131.25,133.72,136.9,136.17,11812,11852,12048,12094,12180,12259,12395,12376,12460,4.51999999999998,0.0343334599316368,648,0.0548594649508974
"139",5055,"Greene County, Arkansas",124.6,125.04,126.05,126.59,128.72,129.71,129.91,131.46,131.84,26863,27307,27606,27845,28067,28415,28719,29009,29424,7.24000000000002,0.0581059390048156,2561,0.0953355917060641
"140",5057,"Hempstead County, Arkansas",125.93,127.8,126.8,126.91,127.7,127.54,125.15,125.93,127.03,14882,14683,14728,14618,14917,14679,14794,14775,14441,1.10000000000001,0.00873501151433343,-441,-0.0296331138287865
"141",5059,"Hot Spring County, Arkansas",126.2,127.02,127.04,128.55,128.41,130.1,129.14,130.24,130.31,21819,22343,22478,22576,22869,23155,23321,23482,23757,4.11,0.03256735340729,1938,0.0888216691874055
"142",5061,"Howard County, Arkansas",124.15,124.65,124.53,124.75,125.16,126.93,127.37,128.03,128.13,9320,8959,8946,9017,9038,8980,8942,9063,8938,3.98000000000002,0.0320579943616594,-382,-0.0409871244635193
"143",5063,"Independence County, Arkansas",128.69,128.57,127,127.19,128.52,128.86,130.07,132.83,133.15,23243,24176,24442,24613,24630,24801,24951,25007,25097,4.46000000000001,0.0346569275001943,1854,0.0797659510390225
"144",5065,"Izard County, Arkansas",126.74,127.07,126.57,125.68,125.59,126.65,127.5,127.78,127.91,9651,10115,10114,10164,10113,10066,10050,10025,10150,1.17000000000002,0.00923149755404778,499,0.0517044865817014
"145",5067,"Jackson County, Arkansas",118.66,117.47,119.64,120.88,120.24,119.77,120.88,120.74,121.91,11758,12709,12697,12603,12643,12624,12592,12561,12454,3.25000000000001,0.0273891791673691,696,0.0591937404320463
"146",5069,"Jefferson County, Arkansas",130.02,130.07,130.42,131.52,131.45,131.99,132.54,131.96,132.75,51445,50689,50459,50184,49723,49170,48746,48054,47738,2.72999999999999,0.0209967697277341,-3707,-0.0720575371756245
"147",5071,"Johnson County, Arkansas",122.78,124.2,124.75,125.72,126.87,127.69,128.73,127.66,127.77,16048,16267,16376,16487,16763,16862,16978,17050,17133,4.98999999999999,0.0406417983384916,1085,0.0676096709870389
"148",5073,"Lafayette County, Arkansas",122.87,125.42,124.37,123.6,122.73,124.35,124.85,127.28,128.48,5217,5233,5126,5158,5142,5138,5153,5074,5088,5.61,0.0456580125335721,-129,-0.0247268545140886
"149",5075,"Lawrence County, Arkansas",120.56,120.18,121.03,120.56,122.3,125.03,126.6,127.08,129.61,11528,11673,11720,11729,11678,11646,11492,11438,11386,9.05000000000001,0.0750663570006637,-142,-0.0123178348369188
"150",5077,"Lee County, Arkansas",117.73,118.29,115.9,116.44,116.59,116.17,117.79,118.8,119.06,7229,7288,7290,7099,7053,7010,6975,6939,6893,1.33,0.0112970355899091,-336,-0.0464794577396597
"151",5079,"Lincoln County, Arkansas",119.34,118.76,117.84,119.14,119.32,120.16,121.73,121.75,122.32,9147,9437,9679,9816,9895,9966,10087,10073,10268,2.97999999999999,0.0249706720294955,1121,0.122553842789986
"152",5081,"Little River County, Arkansas",125.02,125.98,127.77,127.8,127.54,129.1,127.61,127.69,128.11,8807,8937,9030,9148,9177,9082,9010,8921,8956,3.08999999999997,0.0247160454327306,149,0.0169183603951402
"153",5083,"Logan County, Arkansas",122.06,123.18,123.76,125.11,126,126.36,127.2,127.04,127.55,15272,15184,15169,15145,15084,15167,15203,15278,15234,5.48999999999998,0.0449778797312795,-38,-0.00248821372446307
"154",5085,"Lonoke County, Arkansas",131.43,132.27,132.69,133.56,134.29,134.92,135.39,136.46,137.01,40719,42243,43223,43984,44588,45334,45833,46472,46871,5.57999999999998,0.0424560602602144,6152,0.151084260418969
"155",5087,"Madison County, Arkansas",123.45,123.9,122.99,121.45,121.65,120.67,122.33,124.07,123.81,10439,10431,10546,10657,10636,10732,10775,10820,10914,0.360000000000028,0.00291616038882161,475,0.0455024427627167
"156",5089,"Marion County, Arkansas",131.49,131.28,130.93,129.16,128.67,128.45,129.61,132.28,133.25,12302,12577,12641,12691,12661,12631,12588,12503,12502,1.76000000000002,0.013385048292646,200,0.0162575191025849
"157",5091,"Miller County, Arkansas",127.12,127.17,127.61,127.8,129.26,128.33,129.85,130.62,131.61,28673,28325,28592,28803,29007,29193,29405,29461,29694,4.49000000000001,0.0353209565764633,1021,0.0356084120950023
"158",5093,"Mississippi County, Arkansas",122.63,122.03,123.82,123.89,125.59,126.19,126.88,126.97,127.39,29329,29233,29165,29091,28954,28735,28519,28100,27903,4.75999999999999,0.0388159504199624,-1426,-0.0486208189846227
"159",5095,"Monroe County, Arkansas",117.54,119.45,121.7,121.66,122.24,123.7,121.92,121.99,121.91,5820,5798,5632,5630,5577,5484,5415,5247,5193,4.36999999999999,0.0371788327377913,-627,-0.107731958762887
"160",5097,"Montgomery County, Arkansas",125.42,125.87,125.61,125.22,127.23,127.78,126.09,126.59,125.94,6421,6758,6755,6759,6778,6780,6722,6746,6762,0.52000000000001,0.00414606920746301,341,0.0531069926802679
"161",5099,"Nevada County, Arkansas",128.3,126.31,124.43,127.01,127.73,128.03,128.49,128.93,132,6165,6223,6257,6187,6153,6017,6032,6017,5855,3.69999999999996,0.0288386593920496,-310,-0.0502838605028386
"162",5101,"Newton County, Arkansas",122.5,123.65,124.85,125.47,125.66,125.59,128.94,128.7,129.3,5897,5968,5967,5980,5918,5954,5924,5893,5795,6.80000000000001,0.0555102040816327,-102,-0.0172969306426997
"163",5103,"Ouachita County, Arkansas",125.58,127.77,128.76,131.01,130.81,131.13,132.12,132.66,131.62,17648,17914,17887,17805,17665,17551,17318,17182,16834,6.04000000000002,0.0480968307055265,-814,-0.0461242067089755
"164",5105,"Perry County, Arkansas",126.51,125.01,125.89,124.27,127.51,129.09,126.72,126.18,127.96,7118,7272,7304,7253,7203,7210,7171,7171,7202,1.45,0.0114615445419335,84,0.0118010677156505
"165",5107,"Phillips County, Arkansas",121.11,123.44,124.06,124.54,123.3,124.89,123.34,124.84,124.14,13394,13887,13759,13616,13500,13197,12913,12645,12482,3.03,0.0250185781520931,-912,-0.068090189637151
"166",5109,"Pike County, Arkansas",122.73,125.2,125.57,126.07,129.09,127.73,129.37,129.62,130.35,7365,7364,7449,7551,7598,7682,7673,7692,7609,7.61999999999998,0.0620875091664628,244,0.0331296673455533
"167",5111,"Poinsett County, Arkansas",117.96,117.96,118.7,118.75,118.38,119.45,120.56,122.62,123.04,16589,16611,16574,16548,16444,16295,16304,16322,16332,5.08,0.0430654459138691,-257,-0.0154921936222798
"168",5113,"Polk County, Arkansas",124.24,125.36,126.1,127.34,128.78,129.6,128.7,128.48,129.25,13856,14153,14209,14288,14205,14183,14125,14094,14096,5.01000000000002,0.040325177076626,240,0.0173210161662818
"169",5115,"Pope County, Arkansas",132.32,132.36,133.17,132.64,133.41,134.62,134.2,135.1,135.79,37506,37708,38156,38585,38978,39481,39501,39650,39964,3.47,0.0262243047158404,2458,0.0655361808777262
"170",5117,"Prairie County, Arkansas",120.14,122.95,121.52,122.42,122.48,124.85,124.67,128.23,128.81,6093,6234,6229,6198,6144,6103,6072,5997,6009,8.66999999999999,0.0721658065590144,-84,-0.0137863121614968
"171",5119,"Pulaski County, Arkansas",145.54,145.52,145.93,146.52,146.08,147.21,147.56,148.07,148.86,247595,250377,252886,255353,257858,260090,261924,263171,264775,3.31999999999999,0.0228115981860656,17180,0.0693875078252792
"172",5121,"Randolph County, Arkansas",121.78,122.36,123.96,124.45,125.58,127.15,127.6,128.85,129.04,12396,12400,12364,12327,12325,12314,12271,12276,12164,7.25999999999999,0.0596157004434225,-232,-0.0187157147466925
"173",5123,"St. Francis County, Arkansas",120.34,122.87,121.7,123.85,124.82,125.45,124.92,124.5,124.66,17326,18911,18914,18977,18943,18841,18682,18555,18484,4.31999999999998,0.03589828818348,1158,0.0668359690638347
"174",5125,"Saline County, Arkansas",136.27,137.59,138.28,138.98,139.36,139.15,139.16,140.61,142.23,64972,69853,71710,73424,75154,76893,78379,79783,80044,5.96000000000004,0.0437366992001177,15072,0.231976851566829
"175",5127,"Scott County, Arkansas",119.59,119.99,122.37,121.56,123.11,122.92,123.53,123,123.6,7251,7314,7354,7383,7373,7290,7265,7144,7143,4.01000000000001,0.0335312317083369,-108,-0.0148944973107158
"176",5129,"Searcy County, Arkansas",118.72,119.61,120.04,123.15,124.32,127.28,128.58,130.61,128.86,5838,5982,5945,5920,5947,5854,5842,5871,5841,10.14,0.0854110512129381,3,0.000513874614594039
"177",5131,"Sebastian County, Arkansas",130.18,130.88,132.35,132.42,132.67,133.24,132.51,132.29,132.62,78851,80535,81154,81884,82694,83090,83713,83893,84291,2.44,0.0187432785374097,5440,0.0689908815360617
"178",5133,"Sevier County, Arkansas",115.34,115.55,116.73,115.24,115.98,116.04,116.58,117.63,119.18,10132,10392,10520,10436,10487,10615,10662,10638,10640,3.83999999999999,0.033292873244321,508,0.0501381760757994
"179",5135,"Sharp County, Arkansas",123.47,126.7,128.28,127.35,127.11,126.3,125.98,126.23,126.85,12883,12655,12554,12449,12405,12305,12274,12290,12317,3.38000000000002,0.0273750708674174,-566,-0.0439338663354809
"180",5137,"Stone County, Arkansas",117.19,121.74,125.03,126.55,126.89,129.24,128.56,126.53,125.49,8608,8964,8900,8946,8861,9140,9015,9144,9127,8.3,0.0708251557300111,519,0.060292750929368
"181",5139,"Union County, Arkansas",130.09,130.39,130.71,130.9,130.98,131.8,131.96,133.32,134.18,28842,28511,28347,28190,28088,27906,27648,27433,27264,4.09,0.0314397724652164,-1578,-0.0547118785105055
"182",5141,"Van Buren County, Arkansas",127.58,126.7,126.03,127.16,127.32,126.25,126.68,129.01,128.8,11769,12399,12389,12408,12491,12481,12440,12417,12321,1.21999999999998,0.00956262737106118,552,0.0469028804486362
"183",5143,"Washington County, Arkansas",139.77,138.29,138.64,139.06,139.85,140.5,141.96,143.16,143.64,120391,118442,120423,122596,124177,126607,129651,131905,134615,3.86999999999998,0.0276883451384416,14224,0.118148366572252
"184",5145,"White County, Arkansas",129.57,130.81,132.29,132.08,132.45,133.48,133.91,134.65,135.58,46947,47435,48359,48895,49488,49921,50205,50487,50686,6.00999999999999,0.0463841938720382,3739,0.0796430016827486
"185",5147,"Woodruff County, Arkansas",119.14,117.98,118.65,121.21,120.24,119.14,120.89,121.35,122.24,5208,5162,5140,5055,5027,4977,4924,4845,4827,3.10000000000001,0.0260198086285044,-381,-0.0731566820276498
"186",5149,"Yell County, Arkansas",115.52,118.45,118.68,118.78,118.12,120.95,122.03,124.73,124.35,14065,14220,14346,14449,14630,14527,14578,14543,14546,8.83,0.0764369806094183,481,0.0341983647351582
"187",6001,"Alameda County, California",150.91,151.38,151.85,152.22,152.94,153.27,154.42,155.35,156.18,989608,994960,1008917,1025190,1044256,1066975,1092189,1113279,1139149,5.26999999999998,0.0349214763766482,149541,0.151111349140266
"188",6003,"Alpine County, California",146.88,148.49,149.34,149.43,147.83,147.89,145.48,146.5,142.78,735,750,713,801,814,842,764,790,811,-4.09999999999999,-0.0279139433551198,76,0.103401360544218
"189",6005,"Amador County, California",136.64,136.57,136.22,135.93,136.49,137.89,138.26,138.88,140.06,28599,29197,29004,28872,28856,28733,28676,28746,28953,3.42000000000004,0.0250292740046842,354,0.0123780551767544
"190",6007,"Butte County, California",140.1,139.59,139.5,139.83,140.71,141.05,141.55,142.19,142.74,131246,138733,139600,140844,141208,141823,143094,144395,145918,2.64000000000001,0.0188436830835119,14672,0.111790073602243
"191",6009,"Calaveras County, California",137.49,138.37,139.67,139.68,140.04,140.06,139.51,138.61,138.18,34085,33871,33776,33758,33546,33623,33649,33853,34250,0.690000000000026,0.00501854680340407,165,0.00484083907877365
"192",6011,"Colusa County, California",117.43,117.77,119.57,119.25,119.4,119.02,119.12,118.43,120.03,12570,12974,13028,13036,13119,13244,13296,13392,13509,2.59999999999998,0.0221408498680063,939,0.0747016706443914
"193",6013,"Contra Costa County, California",150.16,150.87,151.17,151.57,151.78,152.2,152.24,152.89,153.49,670930,681162,692402,704269,715628,729106,742043,752880,767132,3.33000000000001,0.0221763452317529,96202,0.143386046234331
"194",6015,"Del Norte County, California",129.55,129.44,127.94,128.34,128.1,131.02,129.96,130.94,130.52,19509,19376,19613,19714,19537,19350,19572,19394,19424,0.96999999999997,0.00748745658047063,-85,-0.00435696345276539
"195",6017,"El Dorado County, California",147.69,147.79,147.85,148.42,148.86,148.78,148.92,149.99,150.62,119628,123862,125084,126157,126998,127838,128896,130300,132744,2.93000000000001,0.0198388516487237,13116,0.109639883639282
"196",6019,"Fresno County, California",126.32,126.66,126.32,126.3,126.8,127.03,127.15,127.61,128.42,521584,529358,538029,545604,553637,562708,571585,579136,588491,2.09999999999999,0.0166244458518049,66907,0.128276557563115
"197",6021,"Glenn County, California",121.87,124.17,123.85,123.25,122.05,125.36,124.67,121.68,121.62,17148,17372,17507,17599,17745,17796,17876,17855,17927,-0.250000000000014,-0.00205136620989591,779,0.0454280382551901
"198",6023,"Humboldt County, California",143.25,143.02,143.11,143.27,143.84,144.07,144.5,144.99,146.02,82021,88677,89250,90254,90514,90886,90585,90903,91359,2.77000000000001,0.0193368237347296,9338,0.113848892356835
"199",6025,"Imperial County, California",115.99,115.56,116.71,117.08,117.31,117.56,118.53,119.08,120.25,92903,99424,102043,103539,104615,105988,107251,107679,108522,4.26000000000002,0.0367273040779379,15619,0.168121589184418
"200",6027,"Inyo County, California",138.15,137.52,139.28,137.75,137.77,137.73,139.43,140.19,141.09,12196,13181,13286,13330,13372,13260,13236,13233,13230,2.94,0.0212812160694897,1034,0.0847818957035093
"201",6029,"Kern County, California",122.53,122.39,122.77,123.24,123.46,123.88,124.17,124.48,124.46,453307,476168,485322,491875,498699,506477,513437,518804,526286,1.92999999999999,0.0157512445931608,72979,0.16099244000203
"202",6031,"Kings County, California",119.05,119.18,120.47,120.54,121.27,121.41,122.73,122.58,123.07,87009,91224,92083,92096,92107,91918,92122,91823,91889,4.02000000000001,0.033767324653507,4880,0.0560861520072636
"203",6033,"Lake County, California",132.36,132.68,132.98,133.62,132.77,133.06,132.31,132.22,131.98,44981,45478,45776,45907,45952,45971,46120,46222,46386,-0.379999999999995,-0.00287095799335143,1405,0.0312354105066584
"204",6035,"Lassen County, California",127.53,128.93,129.05,129.93,129.31,128.93,128.79,129.68,129.67,24485,24828,24944,24816,24601,24264,23860,22818,22422,2.13999999999999,0.0167803654042185,-2063,-0.0842556667347356
"205",6037,"Los Angeles County, California",135.08,135.54,135.96,136.36,136.61,136.84,137.67,138.27,138.87,6266988,6268121,6318305,6380366,6456772,6557746,6653174,6712079,6801851,3.78999999999999,0.0280574474385549,534863,0.0853461024658097
"206",6039,"Madera County, California",119.33,119.79,119.88,119.58,119.54,119.78,120.56,120.85,121.47,88158,90204,91273,92337,92862,93891,94739,95172,96096,2.14,0.0179334618285427,7938,0.0900428775607432
"207",6041,"Marin County, California",166.35,166.58,166.18,166.93,167.18,167.66,168.68,169.82,170.08,179526,182677,184277,185934,187029,188590,189160,189717,191055,3.73000000000005,0.0224226029455969,11529,0.0642191103238528
"208",6043,"Mariposa County, California",137.15,138.24,138.16,138.33,138.72,139.98,140.27,141.3,142.42,13474,13675,13863,13926,13633,13640,13687,13540,13656,5.27000000000001,0.0384250820269778,182,0.0135074959180644
"209",6045,"Mendocino County, California",137.33,136.54,136.35,136.7,136.89,137.13,138.3,138.78,139.37,58361,60381,60721,60895,61319,61116,61297,61660,61673,2.04000000000002,0.0148547294837255,3312,0.0567502270351776
"210",6047,"Merced County, California",117.32,117.38,116.82,116.97,116.92,118.1,118.06,119.22,119.29,136267,140880,143187,145402,147604,150292,152405,154008,156562,1.96999999999998,0.0167916808728263,20295,0.148935545656689
"211",6049,"Modoc County, California",131.18,131.04,132.16,135.74,134.71,135.05,135.37,135.32,132.39,6554,6854,6932,6844,6807,6775,6734,6683,6852,1.20999999999998,0.00922396706815048,298,0.0454684162343607
"212",6051,"Mono County, California",145.48,144.44,144.37,142.4,142.04,144.15,143.05,141.2,141.67,8839,9297,9566,9677,9768,9680,9690,9287,9692,-3.81,-0.0261891668957933,853,0.0965041294264057
"213",6053,"Monterey County, California",128.45,128.17,127.76,127.51,127.75,128.03,127.68,128.18,128.67,248536,252221,255187,258541,262170,265834,268809,270496,273560,0.220000000000027,0.00171272868820574,25024,0.100685614961213
